"  NO.",DateTime,¢XC,%RH,hPa,DP,¢XF
"  378","2019-09-07 10:47:04",23.3,66.9,983.9,16.8,73.9
"  379","2019-09-07 10:47:19",23.3,66.8,983.8,16.8,73.9
"  380","2019-09-07 10:47:34",23.4,66.8,983.8,16.9,74.1
"  381","2019-09-07 10:47:49",23.4,66.8,983.7,16.9,74.1
"  382","2019-09-07 10:48:04",23.4,66.7,983.9,16.9,74.1
"  383","2019-09-07 10:48:19",23.4,66.7,983.7,16.9,74.1
"  384","2019-09-07 10:48:34",23.4,66.7,983.9,16.9,74.1
"  385","2019-09-07 10:48:49",23.4,66.7,983.9,16.9,74.1
"  386","2019-09-07 10:49:04",23.4,66.6,984.0,16.8,74.1
"  387","2019-09-07 10:49:19",23.5,66.6,984.0,16.9,74.3
"  388","2019-09-07 10:49:34",23.5,66.5,983.9,16.9,74.3
"  389","2019-09-07 10:49:49",23.5,66.5,983.8,16.9,74.3
"  390","2019-09-07 10:50:04",23.5,66.4,983.9,16.9,74.3
"  391","2019-09-07 10:50:19",23.5,66.4,983.9,16.9,74.3
"  392","2019-09-07 10:50:34",23.5,66.4,984.0,16.9,74.3
"  393","2019-09-07 10:50:49",23.5,66.3,984.0,16.9,74.3
"  394","2019-09-07 10:51:04",23.5,66.3,984.0,16.9,74.3
"  395","2019-09-07 10:51:19",23.5,66.3,983.9,16.9,74.3
"  396","2019-09-07 10:51:34",23.5,66.3,983.8,16.9,74.3
"  397","2019-09-07 10:51:49",23.5,66.3,983.8,16.9,74.3
"  398","2019-09-07 10:52:04",23.5,66.3,984.0,16.9,74.3
"  399","2019-09-07 10:52:19",23.5,66.3,983.9,16.9,74.3
"  400","2019-09-07 10:52:34",23.5,66.3,983.9,16.9,74.3
"  401","2019-09-07 10:52:49",23.5,66.3,984.0,16.9,74.3
"  402","2019-09-07 10:53:04",23.5,66.3,984.0,16.9,74.3
"  403","2019-09-07 10:53:19",23.5,66.3,983.9,16.9,74.3
"  404","2019-09-07 10:53:34",23.5,66.3,983.9,16.9,74.3
"  405","2019-09-07 10:53:49",23.5,66.3,984.0,16.9,74.3
"  406","2019-09-07 10:54:04",23.5,66.3,984.0,16.9,74.3
"  407","2019-09-07 10:54:19",23.5,66.3,984.0,16.9,74.3
"  408","2019-09-07 10:54:34",23.5,66.3,983.9,16.9,74.3
"  409","2019-09-07 10:54:49",23.5,66.3,984.1,16.9,74.3
"  410","2019-09-07 10:55:04",23.5,66.3,984.0,16.9,74.3
"  411","2019-09-07 10:55:19",23.5,66.3,983.9,16.9,74.3
"  412","2019-09-07 10:55:34",23.4,66.3,983.9,16.8,74.1
"  413","2019-09-07 10:55:49",23.4,66.3,983.9,16.8,74.1
"  414","2019-09-07 10:56:04",23.4,66.3,983.9,16.8,74.1
"  415","2019-09-07 10:56:19",23.4,66.3,984.0,16.8,74.1
"  416","2019-09-07 10:56:34",23.4,66.3,983.9,16.8,74.1
"  417","2019-09-07 10:56:49",23.4,66.4,984.0,16.8,74.1
"  418","2019-09-07 10:57:04",23.4,66.4,984.0,16.8,74.1
"  419","2019-09-07 10:57:19",23.4,66.5,983.9,16.8,74.1
"  420","2019-09-07 10:57:34",23.4,66.5,984.1,16.8,74.1
"  421","2019-09-07 10:57:49",23.4,66.5,984.1,16.8,74.1
"  422","2019-09-07 10:58:04",23.4,66.5,983.8,16.8,74.1
"  423","2019-09-07 10:58:19",23.4,66.5,983.9,16.8,74.1
"  424","2019-09-07 10:58:34",23.4,66.5,983.9,16.8,74.1
"  425","2019-09-07 10:58:49",23.4,66.5,983.8,16.8,74.1
"  426","2019-09-07 10:59:04",23.4,66.6,983.9,16.8,74.1
"  427","2019-09-07 10:59:19",23.4,66.6,983.9,16.8,74.1
"  428","2019-09-07 10:59:34",23.4,66.6,983.8,16.8,74.1
"  429","2019-09-07 10:59:49",23.4,66.6,983.9,16.8,74.1
"  430","2019-09-07 11:00:04",23.4,66.6,983.9,16.8,74.1
"  431","2019-09-07 11:00:19",23.4,66.6,983.9,16.8,74.1
"  432","2019-09-07 11:00:34",23.4,66.6,984.0,16.8,74.1
"  433","2019-09-07 11:00:49",23.4,66.6,983.8,16.8,74.1
"  434","2019-09-07 11:01:04",23.4,66.7,983.9,16.9,74.1
"  435","2019-09-07 11:01:19",23.4,66.7,983.9,16.9,74.1
"  436","2019-09-07 11:01:34",23.4,66.7,984.0,16.9,74.1
"  437","2019-09-07 11:01:49",23.4,66.7,984.0,16.9,74.1
"  438","2019-09-07 11:02:04",23.4,66.6,983.8,16.8,74.1
"  439","2019-09-07 11:02:19",23.4,66.6,983.9,16.8,74.1
"  440","2019-09-07 11:02:34",23.4,66.6,984.0,16.8,74.1
"  441","2019-09-07 11:02:49",23.4,66.6,983.9,16.8,74.1
"  442","2019-09-07 11:03:04",23.4,66.6,983.8,16.8,74.1
"  443","2019-09-07 11:03:19",23.4,66.6,983.9,16.8,74.1
"  444","2019-09-07 11:03:34",23.4,66.5,983.9,16.8,74.1
"  445","2019-09-07 11:03:49",23.4,66.5,984.0,16.8,74.1
"  446","2019-09-07 11:04:04",23.4,66.5,983.9,16.8,74.1
"  447","2019-09-07 11:04:19",23.5,66.4,983.9,16.9,74.3
"  448","2019-09-07 11:04:34",23.5,66.4,983.9,16.9,74.3
"  449","2019-09-07 11:04:49",23.5,66.4,983.9,16.9,74.3
"  450","2019-09-07 11:05:04",23.5,66.3,983.8,16.9,74.3
"  451","2019-09-07 11:05:19",23.5,66.3,984.0,16.9,74.3
"  452","2019-09-07 11:05:34",23.5,66.3,983.9,16.9,74.3
"  453","2019-09-07 11:05:49",23.5,66.2,984.0,16.8,74.3
"  454","2019-09-07 11:06:04",23.5,66.2,983.9,16.8,74.3
"  455","2019-09-07 11:06:19",23.5,66.2,983.9,16.8,74.3
"  456","2019-09-07 11:06:34",23.5,66.2,983.9,16.8,74.3
"  457","2019-09-07 11:06:49",23.5,66.2,983.9,16.8,74.3
"  458","2019-09-07 11:07:04",23.5,66.2,983.9,16.8,74.3
"  459","2019-09-07 11:07:19",23.5,66.1,984.1,16.8,74.3
"  460","2019-09-07 11:07:34",23.5,66.1,983.9,16.8,74.3
"  461","2019-09-07 11:07:49",23.5,66.0,983.9,16.8,74.3
"  462","2019-09-07 11:08:04",23.5,66.0,983.9,16.8,74.3
"  463","2019-09-07 11:08:19",23.5,66.0,983.7,16.8,74.3
"  464","2019-09-07 11:08:34",23.5,66.0,983.8,16.8,74.3
"  465","2019-09-07 11:08:49",23.5,66.0,983.9,16.8,74.3
"  466","2019-09-07 11:09:04",23.5,66.0,983.8,16.8,74.3
"  467","2019-09-07 11:09:19",23.6,66.0,984.0,16.9,74.5
"  468","2019-09-07 11:09:34",23.6,66.0,983.9,16.9,74.5
"  469","2019-09-07 11:09:49",23.6,66.0,984.0,16.9,74.5
"  470","2019-09-07 11:10:04",23.6,66.0,983.9,16.9,74.5
"  471","2019-09-07 11:10:19",23.6,66.0,983.8,16.9,74.5
"  472","2019-09-07 11:10:34",23.6,65.9,983.8,16.9,74.5
"  473","2019-09-07 11:10:49",23.6,65.9,983.9,16.9,74.5
"  474","2019-09-07 11:11:04",23.6,65.9,983.9,16.9,74.5
"  475","2019-09-07 11:11:19",23.6,65.9,983.9,16.9,74.5
"  476","2019-09-07 11:11:34",23.6,65.9,984.0,16.9,74.5
"  477","2019-09-07 11:11:49",23.6,65.9,983.8,16.9,74.5
"  478","2019-09-07 11:12:04",23.6,65.9,984.0,16.9,74.5
"  479","2019-09-07 11:12:19",23.6,65.9,983.9,16.9,74.5
"  480","2019-09-07 11:12:34",23.6,65.8,984.1,16.8,74.5
"  481","2019-09-07 11:12:49",23.6,65.7,984.0,16.8,74.5
"  482","2019-09-07 11:13:04",23.6,65.7,983.9,16.8,74.5
"  483","2019-09-07 11:13:19",23.6,65.7,983.9,16.8,74.5
"  484","2019-09-07 11:13:34",23.6,65.7,984.0,16.8,74.5
"  485","2019-09-07 11:13:49",23.6,65.6,983.8,16.8,74.5
"  486","2019-09-07 11:14:04",23.6,65.4,983.8,16.7,74.5
"  487","2019-09-07 11:14:19",23.6,65.3,983.9,16.7,74.5
"  488","2019-09-07 11:14:34",23.6,65.2,983.8,16.7,74.5
"  489","2019-09-07 11:14:49",23.6,65.3,983.9,16.7,74.5
"  490","2019-09-07 11:15:04",23.6,65.4,983.9,16.7,74.5
"  491","2019-09-07 11:15:19",23.6,65.4,983.8,16.7,74.5
"  492","2019-09-07 11:15:34",23.6,65.5,983.8,16.8,74.5
"  493","2019-09-07 11:15:49",23.6,65.4,983.8,16.7,74.5
"  494","2019-09-07 11:16:04",23.6,65.4,983.8,16.7,74.5
"  495","2019-09-07 11:16:19",23.6,65.4,983.8,16.7,74.5
"  496","2019-09-07 11:16:34",23.6,65.4,983.8,16.7,74.5
"  497","2019-09-07 11:16:49",23.6,65.3,983.8,16.7,74.5
"  498","2019-09-07 11:17:04",23.5,65.4,983.7,16.6,74.3
"  499","2019-09-07 11:17:19",23.5,65.4,983.8,16.6,74.3
"  500","2019-09-07 11:17:34",23.6,65.5,983.8,16.8,74.5
"  501","2019-09-07 11:17:49",23.6,65.5,983.8,16.8,74.5
"  502","2019-09-07 11:18:04",23.6,65.6,983.9,16.8,74.5
"  503","2019-09-07 11:18:19",23.6,65.5,983.8,16.8,74.5
"  504","2019-09-07 11:18:34",23.6,65.5,983.8,16.8,74.5
"  505","2019-09-07 11:18:49",23.6,65.5,983.9,16.8,74.5
"  506","2019-09-07 11:19:04",23.6,65.5,983.8,16.8,74.5
"  507","2019-09-07 11:19:19",23.6,65.5,983.8,16.8,74.5
"  508","2019-09-07 11:19:34",23.6,65.5,983.8,16.8,74.5
"  509","2019-09-07 11:19:49",23.6,65.6,983.8,16.8,74.5
"  510","2019-09-07 11:20:04",23.6,65.6,983.7,16.8,74.5
"  511","2019-09-07 11:20:19",23.6,65.5,983.9,16.8,74.5
"  512","2019-09-07 11:20:34",23.6,65.5,983.9,16.8,74.5
"  513","2019-09-07 11:20:49",23.6,65.4,983.8,16.7,74.5
"  514","2019-09-07 11:21:04",23.6,65.4,983.7,16.7,74.5
"  515","2019-09-07 11:21:19",23.6,65.3,983.8,16.7,74.5
"  516","2019-09-07 11:21:34",23.6,65.4,983.6,16.7,74.5
"  517","2019-09-07 11:21:49",23.6,65.4,983.8,16.7,74.5
"  518","2019-09-07 11:22:04",23.6,65.4,983.9,16.7,74.5
"  519","2019-09-07 11:22:19",23.6,65.5,983.8,16.8,74.5
"  520","2019-09-07 11:22:34",23.6,65.5,983.8,16.8,74.5
"  521","2019-09-07 11:22:49",23.6,65.5,983.8,16.8,74.5
"  522","2019-09-07 11:23:04",23.6,65.5,984.0,16.8,74.5
"  523","2019-09-07 11:23:19",23.6,65.4,984.0,16.7,74.5
"  524","2019-09-07 11:23:34",23.6,65.4,983.9,16.7,74.5
"  525","2019-09-07 11:23:49",23.6,65.5,983.9,16.8,74.5
"  526","2019-09-07 11:24:04",23.6,65.5,984.0,16.8,74.5
"  527","2019-09-07 11:24:19",23.6,65.6,983.9,16.8,74.5
"  528","2019-09-07 11:24:34",23.6,65.6,983.9,16.8,74.5
"  529","2019-09-07 11:24:49",23.6,65.6,984.0,16.8,74.5
"  530","2019-09-07 11:25:04",23.6,65.6,983.8,16.8,74.5
"  531","2019-09-07 11:25:19",23.6,65.6,983.9,16.8,74.5
"  532","2019-09-07 11:25:34",23.6,65.6,983.8,16.8,74.5
"  533","2019-09-07 11:25:49",23.6,65.5,983.9,16.8,74.5
"  534","2019-09-07 11:26:04",23.6,65.5,983.8,16.8,74.5
"  535","2019-09-07 11:26:19",23.6,65.5,983.8,16.8,74.5
"  536","2019-09-07 11:26:34",23.6,65.5,983.9,16.8,74.5
"  537","2019-09-07 11:26:49",23.6,65.6,983.8,16.8,74.5
"  538","2019-09-07 11:27:04",23.6,65.6,983.8,16.8,74.5
"  539","2019-09-07 11:27:19",23.6,65.6,983.8,16.8,74.5
"  540","2019-09-07 11:27:34",23.6,65.6,983.8,16.8,74.5
"  541","2019-09-07 11:27:49",23.6,65.6,983.7,16.8,74.5
"  542","2019-09-07 11:28:04",23.6,65.6,983.8,16.8,74.5
"  543","2019-09-07 11:28:19",23.6,65.6,984.0,16.8,74.5
"  544","2019-09-07 11:28:34",23.6,65.6,983.8,16.8,74.5
"  545","2019-09-07 11:28:49",23.6,65.6,983.9,16.8,74.5
"  546","2019-09-07 11:29:04",23.6,65.5,983.9,16.8,74.5
"  547","2019-09-07 11:29:19",23.6,65.4,983.9,16.7,74.5
"  548","2019-09-07 11:29:34",23.6,65.3,983.7,16.7,74.5
"  549","2019-09-07 11:29:49",23.6,65.4,983.8,16.7,74.5
"  550","2019-09-07 11:30:04",23.6,65.5,983.8,16.8,74.5
"  551","2019-09-07 11:30:19",23.6,65.4,983.8,16.7,74.5
"  552","2019-09-07 11:30:34",23.6,65.4,983.8,16.7,74.5
"  553","2019-09-07 11:30:49",23.6,65.4,983.8,16.7,74.5
"  554","2019-09-07 11:31:04",23.6,65.4,983.8,16.7,74.5
"  555","2019-09-07 11:31:19",23.6,65.3,983.7,16.7,74.5
"  556","2019-09-07 11:31:34",23.6,65.2,983.7,16.7,74.5
"  557","2019-09-07 11:31:49",23.6,65.1,983.8,16.7,74.5
"  558","2019-09-07 11:32:04",23.6,65.0,983.6,16.6,74.5
"  559","2019-09-07 11:32:19",23.6,65.1,983.7,16.7,74.5
"  560","2019-09-07 11:32:34",23.6,65.2,983.7,16.7,74.5
"  561","2019-09-07 11:32:49",23.6,65.2,983.7,16.7,74.5
"  562","2019-09-07 11:33:04",23.6,65.3,983.8,16.7,74.5
"  563","2019-09-07 11:33:19",23.6,65.3,983.7,16.7,74.5
"  564","2019-09-07 11:33:34",23.6,65.2,983.6,16.7,74.5
"  565","2019-09-07 11:33:49",23.6,65.0,983.7,16.6,74.5
"  566","2019-09-07 11:34:04",23.6,65.4,983.7,16.7,74.5
"  567","2019-09-07 11:34:19",23.6,65.7,983.7,16.8,74.5
"  568","2019-09-07 11:34:34",23.6,65.7,983.6,16.8,74.5
"  569","2019-09-07 11:34:49",23.6,65.7,983.7,16.8,74.5
"  570","2019-09-07 11:35:04",23.7,65.7,983.7,16.9,74.7
"  571","2019-09-07 11:35:19",23.7,65.7,983.7,16.9,74.7
"  572","2019-09-07 11:35:34",23.7,65.7,983.6,16.9,74.7
"  573","2019-09-07 11:35:49",23.6,65.7,983.6,16.8,74.5
"  574","2019-09-07 11:36:04",23.7,65.7,983.7,16.9,74.7
"  575","2019-09-07 11:36:19",23.7,65.7,983.6,16.9,74.7
"  576","2019-09-07 11:36:34",23.7,65.8,983.7,16.9,74.7
"  577","2019-09-07 11:36:49",23.7,65.9,983.6,16.9,74.7
"  578","2019-09-07 11:37:04",23.7,65.9,983.7,16.9,74.7
"  579","2019-09-07 11:37:19",23.7,65.9,983.6,16.9,74.7
"  580","2019-09-07 11:37:34",23.7,65.9,983.7,16.9,74.7
"  581","2019-09-07 11:37:49",23.7,65.9,983.6,16.9,74.7
"  582","2019-09-07 11:38:04",23.7,65.9,983.6,16.9,74.7
"  583","2019-09-07 11:38:19",23.7,65.9,983.7,16.9,74.7
"  584","2019-09-07 11:38:34",23.7,66.0,983.6,17.0,74.7
"  585","2019-09-07 11:38:49",23.7,66.0,983.7,17.0,74.7
"  586","2019-09-07 11:39:04",23.7,66.0,983.7,17.0,74.7
"  587","2019-09-07 11:39:19",23.7,66.0,983.7,17.0,74.7
"  588","2019-09-07 11:39:34",23.7,66.0,983.7,17.0,74.7
"  589","2019-09-07 11:39:49",23.7,66.0,983.5,17.0,74.7
"  590","2019-09-07 11:40:04",23.7,66.0,983.8,17.0,74.7
"  591","2019-09-07 11:40:19",23.7,66.0,983.6,17.0,74.7
"  592","2019-09-07 11:40:34",23.7,66.1,983.6,17.0,74.7
"  593","2019-09-07 11:40:49",23.7,66.1,983.6,17.0,74.7
"  594","2019-09-07 11:41:04",23.7,66.1,983.6,17.0,74.7
"  595","2019-09-07 11:41:19",23.7,66.1,983.6,17.0,74.7
"  596","2019-09-07 11:41:34",23.7,66.1,983.6,17.0,74.7
"  597","2019-09-07 11:41:49",23.8,66.1,983.7,17.1,74.8
"  598","2019-09-07 11:42:04",23.7,66.1,983.7,17.0,74.7
"  599","2019-09-07 11:42:19",23.8,66.2,983.7,17.1,74.8
"  600","2019-09-07 11:42:34",23.8,66.2,983.5,17.1,74.8
"  601","2019-09-07 11:42:49",23.8,66.2,983.6,17.1,74.8
"  602","2019-09-07 11:43:04",23.8,66.2,983.7,17.1,74.8
"  603","2019-09-07 11:43:19",23.8,66.3,983.7,17.1,74.8
"  604","2019-09-07 11:43:34",23.8,66.3,983.6,17.1,74.8
"  605","2019-09-07 11:43:49",23.8,66.2,983.7,17.1,74.8
"  606","2019-09-07 11:44:04",23.8,66.2,983.8,17.1,74.8
"  607","2019-09-07 11:44:19",23.8,66.2,983.8,17.1,74.8
"  608","2019-09-07 11:44:34",23.8,66.2,983.9,17.1,74.8
"  609","2019-09-07 11:44:49",23.8,66.2,983.8,17.1,74.8
"  610","2019-09-07 11:45:04",23.8,66.2,983.8,17.1,74.8
"  611","2019-09-07 11:45:19",23.8,66.2,984.0,17.1,74.8
"  612","2019-09-07 11:45:34",23.8,66.2,983.8,17.1,74.8
"  613","2019-09-07 11:45:49",23.8,66.2,983.9,17.1,74.8
"  614","2019-09-07 11:46:04",23.8,66.2,983.8,17.1,74.8
"  615","2019-09-07 11:46:19",23.8,66.2,983.8,17.1,74.8
"  616","2019-09-07 11:46:34",23.8,66.2,983.8,17.1,74.8
"  617","2019-09-07 11:46:49",23.8,66.2,983.8,17.1,74.8
"  618","2019-09-07 11:47:04",23.8,66.1,983.8,17.1,74.8
"  619","2019-09-07 11:47:19",23.8,66.1,983.7,17.1,74.8
"  620","2019-09-07 11:47:34",23.8,66.1,983.8,17.1,74.8
"  621","2019-09-07 11:47:49",23.8,66.1,983.8,17.1,74.8
"  622","2019-09-07 11:48:04",23.8,66.1,983.9,17.1,74.8
"  623","2019-09-07 11:48:19",23.8,66.1,983.8,17.1,74.8
"  624","2019-09-07 11:48:34",23.8,66.1,983.7,17.1,74.8
"  625","2019-09-07 11:48:49",23.8,66.1,983.8,17.1,74.8
"  626","2019-09-07 11:49:04",23.8,66.1,983.7,17.1,74.8
"  627","2019-09-07 11:49:19",23.8,66.1,983.9,17.1,74.8
"  628","2019-09-07 11:49:34",23.8,66.1,983.8,17.1,74.8
"  629","2019-09-07 11:49:49",23.8,66.1,983.9,17.1,74.8
"  630","2019-09-07 11:50:04",23.9,66.1,983.7,17.2,75.0
"  631","2019-09-07 11:50:19",23.9,66.0,983.7,17.2,75.0
"  632","2019-09-07 11:50:34",23.9,66.0,983.7,17.2,75.0
"  633","2019-09-07 11:50:49",23.9,66.0,983.8,17.2,75.0
"  634","2019-09-07 11:51:04",23.9,66.0,983.7,17.2,75.0
"  635","2019-09-07 11:51:19",23.9,66.0,983.8,17.2,75.0
"  636","2019-09-07 11:51:34",23.9,66.0,984.0,17.2,75.0
"  637","2019-09-07 11:51:49",23.9,66.0,983.8,17.2,75.0
"  638","2019-09-07 11:52:04",23.9,65.9,983.8,17.1,75.0
"  639","2019-09-07 11:52:19",23.9,65.9,983.7,17.1,75.0
"  640","2019-09-07 11:52:34",23.9,65.9,983.8,17.1,75.0
"  641","2019-09-07 11:52:49",23.9,65.9,983.8,17.1,75.0
"  642","2019-09-07 11:53:04",23.9,65.9,983.8,17.1,75.0
"  643","2019-09-07 11:53:19",23.9,65.9,983.8,17.1,75.0
"  644","2019-09-07 11:53:34",23.9,65.9,983.8,17.1,75.0
"  645","2019-09-07 11:53:49",23.9,65.9,983.7,17.1,75.0
"  646","2019-09-07 11:54:04",23.9,65.9,983.8,17.1,75.0
"  647","2019-09-07 11:54:19",23.9,65.9,983.8,17.1,75.0
"  648","2019-09-07 11:54:34",23.9,65.8,983.8,17.1,75.0
"  649","2019-09-07 11:54:49",23.9,65.8,983.8,17.1,75.0
"  650","2019-09-07 11:55:04",23.9,65.8,983.7,17.1,75.0
"  651","2019-09-07 11:55:19",23.9,65.9,983.5,17.1,75.0
"  652","2019-09-07 11:55:34",23.9,65.9,983.8,17.1,75.0
"  653","2019-09-07 11:55:49",23.9,65.9,983.8,17.1,75.0
"  654","2019-09-07 11:56:04",23.9,65.8,983.8,17.1,75.0
"  655","2019-09-07 11:56:19",23.9,65.8,983.8,17.1,75.0
"  656","2019-09-07 11:56:34",23.9,65.8,983.7,17.1,75.0
"  657","2019-09-07 11:56:49",23.9,65.8,983.9,17.1,75.0
"  658","2019-09-07 11:57:04",23.9,65.8,983.8,17.1,75.0
"  659","2019-09-07 11:57:19",23.9,65.8,983.9,17.1,75.0
"  660","2019-09-07 11:57:34",23.9,65.8,983.7,17.1,75.0
"  661","2019-09-07 11:57:49",23.9,65.8,983.7,17.1,75.0
"  662","2019-09-07 11:58:04",23.9,65.8,983.7,17.1,75.0
"  663","2019-09-07 11:58:19",23.9,65.7,983.8,17.1,75.0
"  664","2019-09-07 11:58:34",23.9,65.7,983.9,17.1,75.0
"  665","2019-09-07 11:58:49",23.9,65.7,983.8,17.1,75.0
"  666","2019-09-07 11:59:04",23.9,65.7,983.9,17.1,75.0
"  667","2019-09-07 11:59:19",23.9,65.6,983.8,17.1,75.0
"  668","2019-09-07 11:59:34",24.0,65.6,984.0,17.2,75.2
"  669","2019-09-07 11:59:49",24.0,65.6,983.8,17.2,75.2
"  670","2019-09-07 12:00:04",24.0,65.6,983.7,17.2,75.2
"  671","2019-09-07 12:00:19",24.0,65.6,983.8,17.2,75.2
"  672","2019-09-07 12:00:34",24.0,65.6,983.8,17.2,75.2
"  673","2019-09-07 12:00:49",24.0,65.6,983.7,17.2,75.2
"  674","2019-09-07 12:01:04",24.0,65.6,983.8,17.2,75.2
"  675","2019-09-07 12:01:19",24.0,65.5,983.8,17.1,75.2
"  676","2019-09-07 12:01:34",24.0,65.6,983.8,17.2,75.2
"  677","2019-09-07 12:01:49",24.0,65.5,983.8,17.1,75.2
"  678","2019-09-07 12:02:04",24.0,65.5,983.8,17.1,75.2
"  679","2019-09-07 12:02:19",24.0,65.5,983.8,17.1,75.2
"  680","2019-09-07 12:02:34",24.0,65.5,983.8,17.1,75.2
"  681","2019-09-07 12:02:49",24.0,65.5,983.8,17.1,75.2
"  682","2019-09-07 12:03:04",24.0,65.5,983.8,17.1,75.2
"  683","2019-09-07 12:03:19",24.0,65.5,983.8,17.1,75.2
"  684","2019-09-07 12:03:34",24.0,65.5,983.7,17.1,75.2
"  685","2019-09-07 12:03:49",24.0,65.5,983.6,17.1,75.2
"  686","2019-09-07 12:04:04",24.0,65.4,983.7,17.1,75.2
"  687","2019-09-07 12:04:19",24.0,65.2,983.6,17.1,75.2
"  688","2019-09-07 12:04:34",24.0,65.1,983.8,17.0,75.2
"  689","2019-09-07 12:04:49",24.0,65.0,983.7,17.0,75.2
"  690","2019-09-07 12:05:04",24.0,64.8,983.8,17.0,75.2
"  691","2019-09-07 12:05:19",24.0,64.9,983.6,17.0,75.2
"  692","2019-09-07 12:05:34",24.0,65.0,983.8,17.0,75.2
"  693","2019-09-07 12:05:49",24.0,65.1,983.7,17.0,75.2
"  694","2019-09-07 12:06:04",24.0,65.1,983.7,17.0,75.2
"  695","2019-09-07 12:06:19",24.0,65.1,983.7,17.0,75.2
"  696","2019-09-07 12:06:34",24.0,65.0,983.7,17.0,75.2
"  697","2019-09-07 12:06:49",24.0,65.1,983.7,17.0,75.2
"  698","2019-09-07 12:07:04",24.0,65.2,983.8,17.1,75.2
"  699","2019-09-07 12:07:19",24.0,65.2,983.8,17.1,75.2
"  700","2019-09-07 12:07:34",24.0,65.3,983.6,17.1,75.2
"  701","2019-09-07 12:07:49",24.0,65.3,983.6,17.1,75.2
"  702","2019-09-07 12:08:04",24.0,65.4,983.8,17.1,75.2
"  703","2019-09-07 12:08:19",24.0,65.4,983.7,17.1,75.2
"  704","2019-09-07 12:08:34",24.0,65.4,983.5,17.1,75.2
"  705","2019-09-07 12:08:49",24.0,65.4,983.8,17.1,75.2
"  706","2019-09-07 12:09:04",24.0,65.4,983.7,17.1,75.2
"  707","2019-09-07 12:09:19",24.0,65.4,983.6,17.1,75.2
"  708","2019-09-07 12:09:34",24.0,65.4,983.6,17.1,75.2
"  709","2019-09-07 12:09:49",24.0,65.4,983.6,17.1,75.2
"  710","2019-09-07 12:10:04",24.0,65.4,983.5,17.1,75.2
"  711","2019-09-07 12:10:19",24.0,65.4,983.6,17.1,75.2
"  712","2019-09-07 12:10:34",24.0,65.4,983.6,17.1,75.2
"  713","2019-09-07 12:10:49",24.0,65.4,983.4,17.1,75.2
"  714","2019-09-07 12:11:04",24.0,65.4,983.5,17.1,75.2
"  715","2019-09-07 12:11:19",24.0,65.4,983.6,17.1,75.2
"  716","2019-09-07 12:11:34",24.0,65.4,983.6,17.1,75.2
"  717","2019-09-07 12:11:49",24.0,65.4,983.5,17.1,75.2
"  718","2019-09-07 12:12:04",24.0,65.4,983.6,17.1,75.2
"  719","2019-09-07 12:12:19",24.0,65.4,983.5,17.1,75.2
"  720","2019-09-07 12:12:34",24.0,65.4,983.5,17.1,75.2
"  721","2019-09-07 12:12:49",24.0,65.4,983.4,17.1,75.2
"  722","2019-09-07 12:13:04",24.0,65.4,983.4,17.1,75.2
"  723","2019-09-07 12:13:19",24.0,65.4,983.5,17.1,75.2
"  724","2019-09-07 12:13:34",24.0,65.5,983.6,17.1,75.2
"  725","2019-09-07 12:13:49",24.0,65.4,983.5,17.1,75.2
"  726","2019-09-07 12:14:04",24.0,65.4,983.4,17.1,75.2
"  727","2019-09-07 12:14:19",24.0,65.5,983.6,17.1,75.2
"  728","2019-09-07 12:14:34",24.0,65.4,983.5,17.1,75.2
"  729","2019-09-07 12:14:49",24.0,65.4,983.6,17.1,75.2
"  730","2019-09-07 12:15:04",24.0,65.4,983.6,17.1,75.2
"  731","2019-09-07 12:15:19",24.0,65.4,983.6,17.1,75.2
"  732","2019-09-07 12:15:34",24.0,65.4,983.6,17.1,75.2
"  733","2019-09-07 12:15:49",24.0,65.4,983.6,17.1,75.2
"  734","2019-09-07 12:16:04",24.0,65.4,983.4,17.1,75.2
"  735","2019-09-07 12:16:19",24.0,65.4,983.4,17.1,75.2
"  736","2019-09-07 12:16:34",24.0,65.4,983.5,17.1,75.2
"  737","2019-09-07 12:16:49",24.0,65.4,983.5,17.1,75.2
"  738","2019-09-07 12:17:04",24.0,65.4,983.5,17.1,75.2
"  739","2019-09-07 12:17:19",24.0,65.4,983.7,17.1,75.2
"  740","2019-09-07 12:17:34",24.0,65.3,983.5,17.1,75.2
"  741","2019-09-07 12:17:49",24.0,65.2,983.5,17.1,75.2
"  742","2019-09-07 12:18:04",24.0,65.2,983.4,17.1,75.2
"  743","2019-09-07 12:18:19",24.0,65.2,983.5,17.1,75.2
"  744","2019-09-07 12:18:34",24.0,65.1,983.5,17.0,75.2
"  745","2019-09-07 12:18:49",24.0,65.1,983.7,17.0,75.2
"  746","2019-09-07 12:19:04",24.0,65.1,983.5,17.0,75.2
"  747","2019-09-07 12:19:19",24.0,65.2,983.6,17.1,75.2
"  748","2019-09-07 12:19:34",24.0,65.2,983.5,17.1,75.2
"  749","2019-09-07 12:19:49",24.0,65.2,983.5,17.1,75.2
"  750","2019-09-07 12:20:04",24.0,65.3,983.6,17.1,75.2
"  751","2019-09-07 12:20:19",24.0,65.2,983.4,17.1,75.2
"  752","2019-09-07 12:20:34",24.0,65.2,983.5,17.1,75.2
"  753","2019-09-07 12:20:49",24.0,65.2,983.6,17.1,75.2
"  754","2019-09-07 12:21:04",24.0,65.2,983.7,17.1,75.2
